epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run,save_test_min
1,2190.439955194805,2146.406061038961,44.033890688311686,3061.490101298701,3030.0145909090907,31.47551546753247,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
2,1303.0329275974025,1247.5284106493507,55.504512383116875,2909.8573032467534,2875.3481344155844,34.509170409090906,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
3,944.8164548051949,890.8668999350649,53.94955498701299,2815.297937012987,2781.2962233766234,34.00171323376623,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
4,763.7807487012986,712.364209025974,51.416539207792205,2750.5008097402597,2716.7760045454543,33.724801649350646,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
5,645.7496476623377,597.2413189610389,48.50832933766234,2705.749125974026,2673.33892012987,32.41019224025974,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
6,563.5438016233767,517.5248194805195,46.01897912987013,2671.194723376623,2639.734985714286,31.459743545454543,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
7,497.9343718181818,453.7034361038961,44.23093755844156,2647.7473850649353,2616.8454357142855,30.901946181818182,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
8,452.74086441558444,409.7556574025974,42.98520738961039,2632.430290909091,2601.7953344155844,30.634943655844157,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
9,407.3686201298701,365.4249548701299,41.94366663636364,2616.1108,2585.8485045454545,30.262305415584418,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
10,380.76263525974025,339.87444155844156,40.88819490909091,2610.6388123376623,2580.787690909091,29.851123305194808,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
11,360.15209915584416,320.00339889610393,40.14870064285714,2607.773325324675,2578.280240909091,29.493076142857145,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
12,337.54358538961037,298.0556973376623,39.48788707142857,2602.824083766234,2573.4852116883117,29.338867999999998,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
13,315.36226324675323,276.53449655844156,38.82776794805195,2598.2781428571425,2569.2388487012986,29.03930474675325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
14,298.2456857142857,260.1681356493507,38.07754992857143,2596.5119175324676,2567.8582337662338,28.653672064935066,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
15,303.9826727272727,265.92740636363635,38.05526652597403,2600.6574876623376,2572.028912987013,28.62857875974026,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
16,277.436328051948,239.99307902597403,37.44324972727273,2595.2304136363637,2566.8089584415584,28.421455525974025,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
17,274.97054772727273,237.73936103896105,37.231187519480514,2598.2123805194806,2569.7874935064933,28.42488442207792,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
18,258.13583967532463,221.33238824675328,36.80345112987013,2592.512794805195,2564.2749954545457,28.237802292207792,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
19,255.1421868831169,218.53557214285718,36.60661609740259,2595.838399350649,2567.67577987013,28.162623357142856,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
20,242.57081603896103,206.37063376623377,36.20018140909091,2594.407105194805,2566.4473558441555,27.959751584415585,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
21,240.09885201298698,204.02113603896103,36.07771618181818,2595.511787012987,2567.525401948052,27.98639124025974,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
22,234.88202987012988,198.95452,35.92750890909091,2595.023498051948,2567.0899233766236,27.933595363636368,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
23,225.80779032467532,190.0819466883117,35.72584405844156,2594.2862863636365,2566.4214824675323,27.864809253246754,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
24,222.74077694805194,187.14468396103894,35.59609302597403,2594.4476162337664,2566.630968831169,27.81664496753247,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
25,220.3797385064935,184.8520388961039,35.52769925324675,2593.6370584415586,2565.8240181818182,27.813041655844156,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
26,215.86708201298703,180.49156935064934,35.37551231818182,2593.379633766234,2565.612662337662,27.76696172077922,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
27,218.24126759740258,182.82922318181818,35.412045019480516,2593.2808746753244,2565.5862818181818,27.69459942207792,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
28,212.5212355844156,177.21828461038962,35.30295065584416,2594.089320779221,2566.4462603896104,27.64304774025974,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
29,204.46605662337663,169.23129162337662,35.234764461038964,2592.5585214285716,2564.834974025974,27.723525448051944,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
30,198.4372192857143,163.33376214285713,35.1034564935065,2592.1122383116885,2564.4248415584416,27.687407935064932,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
31,201.3427816883117,166.24062876623378,35.102152844155846,2592.171927922078,2564.434735064935,27.73719574025974,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/6,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/6/losses.csv,7,True
0,3200.5346980891723,3170.732696178344,29.80200370063694,3457.6228929936306,3428.977461146497,28.645437815286623,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
1,2158.692931847134,2114.3600751592357,44.332858235668795,3039.6958050955413,3007.73533566879,31.960464070063693,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
2,1403.7561885350317,1348.3984248407644,55.35776271337579,2906.3370579617836,2870.683168152866,35.653886929936306,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
3,1021.2589478343949,966.0478142675158,55.21113114012739,2812.1543751592358,2776.495198089172,35.65918231210191,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/7,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/7/losses.csv,8,True
